122	1	"Dear Local Newspaper, @CAPS1 @PERCENT1 in town use the computer for at least five hours each day. The people are spending way too much time and not benefiting. Computers have an effect on people but in a negative way. People get adicted and distracted and can't get work done. Many inappropriate things are written in computers that children and adults shouldn't read. Lastly people stare at a computer screen all day which can cause brain damage. Effects from computers can be very negative and not beneficial at all. With children at school and adults at jobs, there is most likely a lot of work to get done, but computers should make a person not get the work done. The other day in class the teacher was collecting homework, but @NUM1 out of the @NUM2 kids in our class didn't have the homework. When the teacher asked why the kids didn't do their homework, they said that they were on the computer and forgot about the homework. When the children and adults don't get their work done then grades could be dropped, or people could get fired. The effect is very harmful, and all this happened just because of the adiction and distraction of computers. Since some internet sources are very social, and not all people are kind, mean and inappropriate articles and language could be read. Many children don't know a lot of bad words and certainly no one wants them to be exposed to learning more, so why let them go on the computer and read about these bad things? Adults @MONTH1 know more about the harmful language, but why influence them to write the bad things or comment using mean tones. If adults and children aren't exposed to these bad uses of language then our world could easily be made up of better and kinder people. Studies show that if a person stares at a computer screen for at least three hours a day, then in about two weeks time the person brain could be damaged. The screen of the computer in some way with the human brain and if stared at for too long the screen could permenately damage the brain. A @ORGANIZATION1 student, who studies computer mechanics, quoted, ""@CAPS2 help prevent brain damage by limiting the use of computers to only what needs to be done. The mechanics to make the computer screen are not healthy for you!"" Who wants to have a damaged brain? Surely this effect could be very serious. So, in the end people should know that computers are not benefiticial. Computers effect people for sure, but not in a way that people would want to be effected. Adiction and distraction from the computer could cause important work to be ignored. Children and adults do not need to learn or be influenced by inappropriate language on the computer. Brain damage could be a serious problem that could be caused by something as simple as looking at a computer screen. @CAPS2 try to prevent all these negative effects by limiting the use of your computer. It is very easy to stay clear of any negative effects but it is your choice whether to do so or not."	5	4		9																					
123	1	"Every where you look people are using computers. Just about everyone has one. Some say that computers are bad for you but they can really benefit society. Computers are used for research, socializing and almost all of our @CAPS1 work is done on computers. One of the main things that computers provide is research information. If you want to find out anything, you can find it on the internet. It is an efficient way to study or find information for school. Before the internet and computers, it would take weeks to find enough information for a paper or business work. This was because all information was found in books. Books did not always give you the information you needed whatever was written was all you got. Because of saearch engines and websites, you can type in whatever you want to look up. It is much easier to log onto a computer and type in a question than search an entire book to find an answer. Computers are the best way to research a topic. Computers are also used to socialize. You can chat with almost anyone on the internet. Being social is one of the most important parts of life. It has been proven by science that social people live longer than people who never talk to anyone. The person you're talking to phnes only give you audio and that doesn't give you the some thing. video chat can allow you to show someone a picture or an expression. Computers allow you to see people that you can't see otherwise. For example, if you have a relative that lives far way and you cant him or her, you can see them through video that socializing through computers is pne of the best ways to talk to people. Our @CAPS1 is mainly run on computers, without them, it would be very difficult to be aware of an on coming attack or threat. The @CAPS1 uses computers to store thir legal files of court cases laws, etc. It is much easier to transfer files digitally than actually sending a paper copy. The store market is also run on computers. You need them to see how you are doing financially computers are essential to our @CAPS1 and economy. Although some experts say that computers do us no good, computers benefit our society very much. They help us research, socialize and they help our @CAPS1 and economy. Computers are essential to our way of life."	5	5		10																					
124	1	"I think that the computers are good to be used because anybody can use them at anytime or go on it whenever they want to. The reason why I think it is good is because you can contact someone that you know and talk to them whenever you want. Another reason is because you can play games or look for something or even make a research on stuff that you want to know or about something that you were always curious about. A computer is also usefull for better things like using it for when going to work or when a kid in school needs to do a report of project and needs to do it in typing and also to save stuff that you don't want nobody to use. Computers can sometimes be helpfull to people that really need it and that actually need to use it, but it can also be a fun activity to do if anybody doesnt have nothing to do. I think that the computer is awsome because anybody enough can open up their own website and create something what. A lot of people can go on the internet and open an account on a website; for example a @CAPS1 or a @CAPS2 or a @CAPS3 for that what to have an account. These are a lot of people that use the computer in a good way and use it for things that it can actually be used for. So I think that the computers are avery helpfull to people that like seaching for stuff that there curious about or to have to use it for good needs."	4	3		7																					
125	1	Computers don't have any affect on kids we just love going on cause we use it for help and this persuade the readers of the local newspaper cause we need to be able to communicate also do writing essays and doing social studies or science homework my ideas are let us go computers cause were not bothering u can just leave us alone and let us do what you need to do cause what computers are what give us information for we have to do and were to do wat we gotta do and u people can just leave us alone cause arent addicting to me or anyone and if we were it still would it matter cause a computers a computer u dont punish it because just punish us from the computer punish us because of it cause its the computer fault it can be addicting cause the computer is device that gives us wat we need and the information we also the computer does favors for us the computer is a amazing thing	3	2		5																					
126	1	"Dear, @ORGANIZATION1 concerned with an issue that people are using computers and not exersising. This is a very bad thing and we need to let the word out of what can happen if we don't exercise. The first reason why I disagree of the fact that computers help people is because computers really affect your health you will become fat you start having problems with your heart and it can lead to something fatal. Another reason why I think computers are healthy is because comptuers affect the economy alot in so many ways for example computers use up so much electricity it affects the power in all states. Computers also ruin jobs and this is very bad for the economy people will be addictied to computers for so long they wont bother looking for jobs they will just stay on the computer and gamble or buy stuff. The last reason why I think computers are bad is because of some of the illegal stuff people do on computers there are alot of cyber predetors that prey on kids and they end up finding the kid and kidnapp them. There are also other illegal stuff like bad websites or popups that can get you arrested so if kids go on computers they will not no what something means and they will click on it and it can traumitize a kid their whole life. So @NUM1 I hope you can take this letter into recognation and do something about it cause thes computers can affect my health your health and even your childrens health. That is why I have written this letter to you. If you agree with me I thank you."	4	4		8																					
127	1	"Computers can affect the way people are and how they interact. Why is there a need to spend your precious life sitting in front of a compute all day?When you can be getting exercise for example going to your local gym. Computers become a distraction to your social life, thats why you should use them for emergency's and spend more time with your wonderful family and friends. Lastly you can enjoy you surrounding and appreciate life and nature. Computers are meant for business not for people to sit around and to nonsense things. Exercise is very important it helps the human body grow and stay in fit. If your sitting in front of a computer all day your body is going to shut down and won't get the proper exercise. Sports can be just as enjoyable and helps build the human body and gives you the right amount of exercise that your body needs. Sports also build hand and eye coordination just like if your sitting on the couch using a computer. In conclusion exercising can give you all of the same utensils that computers give you but it also benefits citizens more. Family is a wonderful thing in life, but they don't live forever. That's why we should cherries every last moment we have with them. A complete citizens and drives them from family and friends. Computers can take away your social life and you never do go out and meet people and friends. To sum things up computers are a to citizens and cause them to drive out family and friends. Nature is exotic and beautiful and all of us should take care of it and appreciate what we have. Computers can become harmful to nature and destroy homes for animals, for example when you print something from your computer it prints if out on paper. This causes more trees to be knocked down and cut for paper. We should only use paper for emergency's and not splurge on it. We all want the world to be a better place so stop destroying it for our own benefits! In conclusion computers just in the and will cause chaos and destruction. Instead of using them we could be getting the right amount of exercise, and spending it with family, and lastly enjoying nature and our surroundings. I strongly consider that you take my ideas into consideration and hopefully agree with them. "	4	5		9																					
128	1	"@ORGANIZATION1, In my opinion computers can be entertaining and educational, but should not replace everyday living. Therefore I think that computers harm people and effect them in ways they do not realize. Three reasons that support my decision are the difference between reality and fantacy, family and friends, and your health. Many children and young adults are vulnerable to the assumtion that everything you see on the computer is true. Well, as some find out it is everything but that. The addictive games and electronic features lead you to believe that the people or @CAPS1 @CAPS2 you see are real life situations and activities. Computers are showing kids the wrong mind frame they need to be in. It affects school work and how they behave. They need to be in the right state of mind and get back to reality. Your family and friends have always been there for you. By your side even through your worst. Unfourtunetly, this addiction to the computer has brought you farther away from them. They are not happy with the way you treat them. They want a change so you can enjoy life again. Interact with a human being, not some graphic designed computer picture. That's all it is anyway, and that picture isn't going to be there for you. Your family and friends last longer than that. Your body is special and your health is important. A computer @MONTH1 suggest exercise but you are not going to really do it. You know that and the people who make computer sites know that. Your going to stay there and burn your eyes out from looking at a screen all day. It is not healthy for you or anyone else. Moving you fingers and pushing buttons is not exercise. Your already sitting anyway, so you are not doing anything helpful to yourself. You need to go outside and breathe in air and be in nature. Run around or play a bill game, but not on the computer. In conclusion, you can see how a computer can effect a person. Not only do they mistake fantacy and reality as the same thing, but you lose interaction with your friends and loved ones. Your health is also at risk when you spend hours staring and not moving anything but maybe two fingers. Please consider the risks and believe the facts because honestly, we are losing the chance to live and enjoy the world."	5	4		9																					
129	1	"Hi! My name is @PERSON1 and I think computers are not bad. I think this because yes, people do play the computer to much, but they can also learn a lot of things. Another reason is that some kids like bullys can stop bulling and spend time on the computer to stay away from stress. You can also talk to your friends and even video chat with them too. Computers can teach you a lot. For example @CAPS1 your computer breaks or has virus you can just figure out the problem by yourself. You can also learn or read the news that your missing. For example you can also ask questions that you don't understand and people would answer your question. In moder afoot kids, teens, and even adult computers to look up things that they don't understand. For example, when I read along a book and read a word that I don't know and read around @CAPS1 I still don't now I would go to @LOCATION1 and find what the words mean. Bullys and other people like street people that have computers should stay on the computer and you can just play games. They can play hitting games, shooting games, and even board games. You can even watch fights @CAPS1 you want. What ever you want you got it. This is a good thing because then no one will get and everyone will be happy. Bullys can also go on the computer to relax and stay away from people that they hate. The computers can make you relax because you don't have to be around people and you can just tell the computer to do what ever you want. Kids, teens, and adult don't have to leave the house justto talk to a friend or two. I said this because most computers hace a microcam and you can comminicate with others. For example my dad is trying to get a computer with a micro-cam so that he can be incontact with my mom, my brother, my sister, and I. He has to get one because the doesn't live with us any more. He had to leave and go back to @LOCATION2. Another example, would be that @CAPS1 one of your friends move far, far away you can just talk to them on the micro-cam or even send message back and forth. So I think computers are not a bad idea or a bad things. I say this because you can learn, stay good, and communicate."	5	5		10																					
130	1	"Dear Newspaper of @LOCATION1, The use of the computer is a controversial topic. Many people have varying opinions & beliefs, But I personally believe that computers have a positive effect on the people who use & operate them. These remarkable devices give people the ability to talk & be social with friends and family members. They let people know what is going on in the world, and give updates on the condition of countries and events. They will also provide information, and give people the ability to research and learn more about a topic or idea. A computer is a necessity in todays society, & to go against it is a proposterous motion. Many people young & old are starting to use the computer to be social with friends & family members through various types of websites & programs. A computer is to talk to someone without physically being there. The social aspect of a computer is rising in popularity and many people are using computers to be social. Social networking sites, and instant messaging programs are just two at the many ways to be socially active on a computer. A social networking site as a website that allows you to make an account and post pictures and information for your friends to see. To take away the computer would take away many peoples social lives. The computer benefits many people socially and this has a positive effect on their lives. Todays news is always with exciting events and horrible disaters that many people like to be updated with. Most people do not like to wait for the newspaper to arrive to read about the fastest news. So they check online and find about it there. Online news is widely popular & extremely beneficial to many people. It provides them with the lastest stories and updated events. Online news was extremely crucial in the lastest disaster, the earthquake in @LOCATION2. Because online news is so fast and easy to acess. People were donating & helping @LOCATION2 just a day after the earthquake happened. The fast response is what is helping @LOCATION2 rebuild from the rubble. Computers provide people with online news & this is definitely beneficial to their lives. Before people starting using computers to research topics & ideas they would use books. They would have to shuffle through piles of pages and articles in newspapers. This is a very inefficient & disorganized way to be research. Now we have the computer. The computer allows you to recall through endless information and topics. It is not possible to an article or essay with information because it will always be in the same place. This allows for guide and efficient research. There are also websites called online databases on the internet. All have to do is type in a keyword or phrase and you have instant research on whatever you wont you wont information on. All this takes time off of research and put it on whatevers else you would wanting to be doing, whether it is writing a paper or doing a presentation. The computer allows for quick and beneficial research. The computer hasn't been in use for that long and it is already helping society expand & grow. It provides a social aspect where you can talk to friends & family. You can provide yourself with the lastest news & stories, and you can do quick & easy research. A computer without a doubt has a positive effect on society and we as people. The experts can say what they want, but the computer is and always will be benefit to society."	5	5		10																					
131	1	"Dear @ORGANIZATION1 @CAPS1 @CAPS2, Computers are beginning to be a problem in many households. I feel that too many people are becoming addicted to computers. People like this are more likely to gain weight, have little social time, and spend too much time inside. In @CAPS6 article I have recently read in the @ORGANIZATION1, it was about @CAPS6 experiment on computer use. Dr. @PERSON1, a @CAPS3 professor stated that his findings showed that people who are addicted to computers only leave their homes to run errands. When this happens, it interferes with their lives as well as their bodies, because our bodies need sunlight. Furthermore, his study also showed that people who go outside more and not on the computer as much tend to be happier. @PERCENT1 of the study's patients started to be more joyful once they stopped going on the computer as often. I like when the people around me are happy, not grouchy, don't you? I have been noticing some kids in my school that are gaining weight. These are kids who have recently started going on the computer for a couple hours at a time everyday. This is very bad for your health and body. If someone sits at their computer all day eating the food is not being worked off, so it all turn to fat. Moreover, statistics show that @PERCENT2 of all obese people in a weight loss class had gained their extra weight from sitting at the computer all day. If people treat their bodies this way, they could end up with some type of condition. Last week, @CAPS4 @CAPS5 @NUM1 intervied @NUM2 year old @PERSON2. @PERSON2's best friend has been ignoring @PERSON2 because he got a @ORGANIZATION1 computer. Now, @PERSON2's friend doesn't want to hang out with @PERSON2, or any of his other friends. In addition, when people become addicted to computers, they become less social with friends and other people like parents, teachers, and more. When people push aside their social time for computer games, chat rooms, or movie websites, they lose a large portion of their life. This can be stopped if parents put their foot down, set limits, and make kids spend more time outside. As you can clearly see, computers @MONTH1 have some benefits, but they have many disadvantages. Addicted compuer users become less social, they don't go outside and start to ""pack on the pounds."" @CAPS6 effect of this is a world full of people who sit on the computer all day eating food and gaining weight."	5	5		10																					
132	1	"Dear @ORGANIZATION1, I understand that the idea of advances in technology benefiting society is a very controversal topic. However, I support these advances in technology and I believe that computers have a positive effect on people. They allow friends and family who live far away from each other to communicate and stay in touch. Computers @CAPS7 allow easy access to the news and online textbooks which provides an enourmous amount of benifits to today's society. In the long run, doing more things by computer instead of on paper will save billions of trees! @CAPS7, computers teach us hand-eye coordination which is a tremenciously important skill. These advances in technology are extremely benefitial to our society and should be taken advantage of! ""@CAPS1, @CAPS1!"" @CAPS3 computer wails as I recieve a video call from @CAPS3 cousin, @PERSON4. The advantage in technology has provided many new ways for @CAPS3 family and I to communicate with each other. @CAPS3 cousins and I rarely see one another, but computers make it possible for us to stay connected. Four out of five teenagers would agree that without computers or technological advances, their long-distance relationships with family and friends wouldn't be possible. For example; I go on oovoo once a week to video chat with @CAPS3 cousin whom I only see on holidays. Teen @CAPS4, @PERSON2 says: ""Technology such as computers and cell phones are great for teens, but it should be monitored and not used excessively."" Computers are great for keeping in touch with family and friends at a distance! Next, computers allow easy access to the news and online textbooks. @CAPS5 more people took advantage of this, we could sace millions of trees and have a healthier environment. Environmentalist, @PERSON3 says: ""@CAPS5 more schools switched to online textbooks they would end up saving thousands of dollars that can be put elsewhere."" I agree, @CAPS3 friend @PERSON1 says. ""@CAPS5 we didnt have to take home so many textbooks everyday, I might not have scoliousis!"" @CAPS7, computers allow quick access to the news, so we can find out about accidents right away instead of waiting for the newspaper to come. @CAPS7, computers help children develop hand-eye coordination, which is a very important skill. Computer activities keep our brain excercising and @MONTH1 even help us hit more accurately next baseball season! Three out of five kids at @ORGANIZATION2 say that @CAPS5 they didn't have a computer growing up, they wouldn't be as good at their sport. Computers are an extremely useful recource for many things that we need to take advantages of!"	6	5		11																					
